Size,Run,TimeMs
30000,72,0.000000000000000
30000,73,0.001000000000000
30000,74,0.000000000000000
30000,75,0.000000000000000
30000,76,0.001000000000000
30000,77,0.001000000000000
30000,78,0.001000000000000
30000,79,0.001000000000000
30000,80,0.001000000000000
30000,81,0.001000000000000
30000,82,0.000000000000000
30000,83,0.001000000000000
30000,84,0.001000000000000
30000,85,0.001000000000000
30000,86,0.001000000000000
30000,87,0.001000000000000
30000,88,0.001000000000000
30000,89,0.001000000000000
30000,90,0.001000000000000
30000,91,0.001000000000000
30000,92,0.001000000000000
30000,93,0.001000000000000
30000,94,0.001000000000000
30000,95,0.001000000000000
30000,96,0.001000000000000
30000,97,0.001000000000000
30000,98,0.002000000000000
30000,99,0.001000000000000
30000,100,0.001000000000000
350000,1,0.001000000000000
350000,2,0.001000000000000
350000,3,0.001000000000000
350000,4,0.001000000000000
350000,5,0.000000000000000
350000,6,0.001000000000000
350000,7,0.001000000000000
350000,8,0.001000000000000
350000,9,0.000000000000000
350000,10,0.002000000000000
350000,11,0.001000000000000
350000,12,0.001000000000000
350000,13,0.000000000000000
350000,14,0.001000000000000
350000,15,0.001000000000000
350000,16,0.000000000000000
350000,17,0.001000000000000
350000,18,0.001000000000000
350000,19,0.000000000000000
350000,20,0.000000000000000
350000,21,0.000000000000000
350000,22,0.000000000000000
350000,23,0.001000000000000
350000,24,0.000000000000000
350000,25,0.001000000000000
350000,26,0.000000000000000
350000,27,0.001000000000000
350000,28,0.000000000000000
350000,29,0.000000000000000
350000,30,0.001000000000000
350000,31,0.000000000000000
350000,32,0.000000000000000
350000,33,0.000000000000000
350000,34,0.001000000000000
350000,35,0.000000000000000
350000,36,0.001000000000000
350000,37,0.000000000000000
350000,38,0.001000000000000
350000,39,0.000000000000000
350000,40,0.000000000000000
350000,41,0.000000000000000
350000,42,0.001000000000000
350000,43,0.000000000000000
350000,44,0.001000000000000
350000,45,0.000000000000000
350000,46,0.001000000000000
350000,47,0.001000000000000
350000,48,0.001000000000000
350000,49,0.001000000000000
350000,50,0.001000000000000
350000,51,0.001000000000000
350000,52,0.001000000000000
350000,53,0.000000000000000
350000,54,0.001000000000000
350000,55,0.000000000000000
350000,56,0.000000000000000
350000,57,0.000000000000000
350000,58,0.000000000000000
350000,59,0.001000000000000
350000,60,0.001000000000000
350000,61,0.001000000000000
350000,62,0.000000000000000
350000,63,0.001000000000000
